	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60
DCTN3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124820.0	607390.0	0.0	0.0	333080.0	1456500.0	740810.0	2099900.0	4047900.0	1667600.0	423110.0	149490.0	48525.0	0.0	0.0	0.0	0.0	0.0	0.0	189660.0	0.0	119550.0	0.0	38580.0	44527.0	129230.0	0.0	0.0	30293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYGL	0.0	0.0	21610.0	28412.0	165590.0	0.0	45118.0	0.0	0.0	0.0	0.0	0.0	20026.0	147030.0	183080.0	215040.0	26319.0	19430.0	0.0	154280.0	91072.0	62757.0	274820.0	170880.0	1187000.0	2092500.0	2580400.0	3465200.0	4361500.0	2188400.0	397540.0	487670.0	1387300.0	1153600.0	702710.0	52598.0	0.0	17127.0	8609.6	0.0	0.0	0.0	0.0	0.0	8780.0	0.0	0.0	0.0	10719.0	0.0	6816.6	60816.0	140090.0	175050.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB3GAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71022.0	90727.0	109050.0	0.0	0.0	0.0	28343.0	23167.0	10555.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39464.0	34301.0	64018.0	120930.0	76334.0	91239.0	40300.0	98417.0	72206.0	63075.0	114740.0	5377.8	229660.0	178180.0	251170.0	312500.0	514810.0	944180.0	1264100.0	858180.0	903850.0	781870.0	1043100.0	953290.0	380740.0	130610.0	0.0	0.0	0.0	0.0	0.0	13624.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9651.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLIRP	299430.0	0.0	0.0	0.0	0.0	0.0	33974.0	0.0	0.0	144200.0	0.0	0.0	0.0	0.0	70468.0	150240.0	0.0	0.0	0.0	343080.0	1304400.0	2814900.0	6643500.0	10100000.0	14792000.0	35801000.0	30332000.0	27066000.0	20978000.0	20569000.0	17205000.0	10096000.0	4488800.0	3552900.0	1691700.0	1472300.0	1969500.0	439520.0	624960.0	252790.0	249780.0	1050800.0	648810.0	234250.0	473060.0	267840.0	50078.0	75760.0	90330.0	0.0	0.0	0.0	158710.0	256140.0	0.0	0.0	21826.0	147400.0	0.0	0.0
LRPPRC	56859.0	31812.0	32581.0	25172.0	9859.7	12351.0	81390.0	223270.0	216970.0	241800.0	141610.0	106590.0	90461.0	66341.0	82920.0	132030.0	90734.0	205630.0	260540.0	140540.0	405680.0	1090100.0	3654400.0	8185800.0	14724000.0	22185000.0	19858000.0	19849000.0	18430000.0	15242000.0	11468000.0	6725600.0	4565300.0	2752000.0	2688900.0	2061200.0	1897200.0	1976100.0	991630.0	807140.0	560610.0	338060.0	325570.0	309250.0	175690.0	174760.0	131370.0	56653.0	137150.0	127760.0	113500.0	104550.0	169950.0	95805.0	103900.0	71309.0	105970.0	126670.0	47371.0	2218.3
BASP1	12120.0	6363.0	0.0	31558.0	59781.0	82271.0	95295.0	470960.0	2140300.0	7778900.0	756010.0	593970.0	771940.0	808940.0	1316000.0	3637600.0	2633400.0	4755500.0	7934800.0	6446400.0	3432200.0	9536200.0	14830000.0	24441000.0	22287000.0	37510000.0	30772000.0	50965000.0	46824000.0	36752000.0	26523000.0	18628000.0	7049300.0	4463600.0	2220400.0	1569000.0	341400.0	160960.0	204100.0	173930.0	54597.0	23937.0	5804.9	0.0	13031.0	0.0	3862.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40550.0	0.0	0.0	0.0	0.0	4404.6
PYGB	1433.7	26434.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20882.0	25117.0	21953.0	265200.0	409920.0	497500.0	262540.0	188310.0	188280.0	29766.0	109380.0	185240.0	406230.0	2003200.0	3809300.0	2381800.0	2101100.0	2283000.0	2935500.0	1290800.0	139630.0	2663.6	19924.0	9262.7	11170.0	0.0	0.0	0.0	29601.0	0.0	0.0	0.0	15368.0	63371.0	54096.0	44384.0	30160.0	0.0	0.0	18396.0	18769.0	5954.2	19040.0	10062.0	34159.0	70142.0	53886.0	12950.0	0.0	0.0
HEL-S-34	0.0	89055.0	131840.0	0.0	258970.0	256080.0	0.0	253020.0	490990.0	1435700.0	599710.0	910160.0	612170.0	657380.0	1453600.0	1935000.0	1673800.0	4151900.0	3691200.0	5706200.0	1887700.0	6418900.0	5741500.0	7788400.0	8193000.0	9485400.0	10680000.0	16642000.0	17016000.0	8204900.0	5539800.0	3254900.0	1478900.0	469700.0	473140.0	399880.0	28870.0	0.0	480050.0	0.0	9169.0	0.0	0.0	0.0	0.0	305550.0	688080.0	623490.0	628370.0	387570.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B3KWD0	0.0	0.0	0.0	0.0	11569.0	17423.0	0.0	0.0	0.0	0.0	7882.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18273.0	17909.0	47889.0	33423.0	94710.0	77057.0	43313.0	123100.0	175600.0	190250.0	91604.0	67596.0	21980.0	6543.8	0.0	0.0	0.0	0.0	14140.0	0.0	18571.0	23042.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29634.0	0.0	0.0	0.0	0.0	0.0
PKM2	0.0	0.0	0.0	5429.1	0.0	0.0	0.0	45795.0	244280.0	362140.0	295140.0	203030.0	129190.0	105380.0	117360.0	122510.0	125510.0	254930.0	738000.0	296320.0	0.0	0.0	0.0	761620.0	454400.0	598490.0	1446200.0	2353600.0	2129800.0	1193100.0	389770.0	0.0	0.0	82835.0	57459.0	35482.0	0.0	0.0	0.0	0.0	67861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBL2	0.0	0.0	0.0	0.0	0.0	74651.0	79500.0	98025.0	119040.0	0.0	0.0	36208.0	0.0	77172.0	73617.0	80721.0	0.0	0.0	0.0	0.0	373510.0	695550.0	1014600.0	1120000.0	1327100.0	1231700.0	942810.0	954760.0	1208000.0	884790.0	757070.0	381950.0	195580.0	196000.0	193560.0	103570.0	63438.0	59022.0	0.0	0.0	26764.0	104900.0	140870.0	35411.0	72290.0	160950.0	33641.0	84804.0	145150.0	64420.0	130450.0	35279.0	40622.0	83967.0	102630.0	14333.0	97541.0	21780.0	0.0	0.0
XPO7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18727.0	26320.0	13025.0	0.0	0.0	29164.0	57580.0	122990.0	109960.0	89150.0	150180.0	71426.0	54200.0	35494.0	15539.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRAPPC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38940.0	47127.0	68464.0	163210.0	145720.0	215240.0	185770.0	134190.0	0.0	40910.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16110.0	25517.0	9247.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6624.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAM17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25180.0	0.0	0.0	19345.0	0.0	47255.0	63856.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25870.0	235000.0	369900.0	445860.0	435370.0	210010.0	282080.0	191020.0	112000.0	99449.0	62690.0	99185.0	139800.0	101820.0	73590.0	60397.0	57308.0	33286.0	19054.0	0.0	6752.7	6550.2	9103.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HEL-S-162eP	173460.0	71088.0	104600.0	0.0	59657.0	226120.0	0.0	212310.0	0.0	0.0	20733.0	18303.0	35939.0	103370.0	408710.0	182430.0	84061.0	759500.0	205090.0	609180.0	1688800.0	6192400.0	30559000.0	38398000.0	112190000.0	347990000.0	444650000.0	498380000.0	453260000.0	251820000.0	78620000.0	46700000.0	18572000.0	13864000.0	8521100.0	4342300.0	2417900.0	1587500.0	1221900.0	1331200.0	927830.0	1550400.0	1271100.0	759910.0	824090.0	1816800.0	2002700.0	1240600.0	3453800.0	3764200.0	7028100.0	8710900.0	11040000.0	15404000.0	6739700.0	2313400.0	2172000.0	1447100.0	602070.0	158530.0
DLD	16835.0	0.0	0.0	0.0	0.0	0.0	0.0	99776.0	754490.0	2090000.0	2874200.0	2459700.0	2006700.0	1319800.0	1240600.0	756700.0	1347100.0	3221300.0	2622200.0	3460800.0	4877600.0	10683000.0	14047000.0	20605000.0	38206000.0	61955000.0	89035000.0	125060000.0	116800000.0	52984000.0	16417000.0	13331000.0	9673700.0	6965900.0	7227400.0	5847900.0	3034900.0	1673100.0	1394800.0	1453000.0	1619600.0	868100.0	1488500.0	1404700.0	1075600.0	1184400.0	702070.0	575880.0	1043300.0	546740.0	499060.0	384570.0	788070.0	3650400.0	8213900.0	904680.0	138770.0	24239.0	11805.0	0.0
SEC24C	0.0	2480.5	8226.3	10591.0	7046.1	25217.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1660.6	0.0	0.0	104200.0	0.0	0.0	0.0	0.0	0.0	0.0	2794.9	118030.0	204310.0	343620.0	151570.0	191770.0	463580.0	37052.0	34219.0	82354.0	0.0	0.0	0.0	0.0	0.0	21937.0	65196.0	42532.0	0.0	6512.9	32858.0	22074.0	9914.2	0.0	0.0	7515.4	0.0	0.0	0.0	41861.0	22901.0	4435.7	0.0	0.0	0.0	0.0	0.0
STEAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241930.0	206000.0	0.0	87424.0	136550.0	0.0	0.0	0.0	50336.0	43207.0	67768.0	81777.0	0.0	0.0	74165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10922.0	0.0	10204.0	0.0	0.0	0.0	0.0	171130.0	0.0	0.0	0.0	295980.0	2767400.0	4836500.0	2302600.0	1617400.0	890140.0	670880.0	598380.0	639960.0	334410.0	320090.0	332740.0	344740.0	249130.0	160500.0	60160.0	0.0	13705.0	10412.0	5875.3	0.0	59306.0	10980.0	27866.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHX30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9173.3	21562.0	28899.0	14860.0	0.0	0.0	13560.0	0.0	18538.0	6590.0	0.0	0.0	0.0	0.0	9278.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HEL-S-30	144340.0	0.0	0.0	11389.0	28036.0	53433.0	887590.0	3665900.0	10049000.0	15763000.0	10943000.0	8368500.0	4920900.0	4865600.0	4796100.0	7098800.0	14872000.0	52522000.0	69677000.0	68892000.0	69388000.0	97146000.0	110830000.0	155650000.0	171580000.0	200480000.0	176480000.0	110780000.0	117250000.0	66838000.0	39623000.0	12929000.0	5395700.0	5484100.0	2781200.0	3177000.0	2814900.0	2163200.0	1826000.0	1609200.0	1112100.0	576650.0	683650.0	503670.0	484990.0	340620.0	152220.0	57058.0	163710.0	177290.0	124980.0	36197.0	82097.0	64661.0	76805.0	94501.0	28654.0	22367.0	0.0	0.0
PTDSS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28948.0	189840.0	150940.0	130830.0	0.0	80951.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HM13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63594.0	5980.2	0.0	0.0	0.0	765860.0	3718300.0	14793000.0	36120000.0	25488000.0	6284300.0	6174600.0	4800200.0	3898800.0	1811400.0	2345200.0	1815200.0	960820.0	424440.0	666600.0	512250.0	561710.0	525020.0	202290.0	213950.0	184170.0	76586.0	125140.0	73440.0	139560.0	112180.0	57680.0	58130.0	67850.0	0.0	42510.0	55460.0	57512.0	43584.0	47473.0	50868.0	14385.0	0.0	0.0
IMPDH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148690.0	285400.0	0.0	0.0	0.0	0.0	18241.0	0.0	117750.0	129930.0	72806.0	82534.0	0.0	1382100.0	6585100.0	3731100.0	1189000.0	547070.0	549260.0	301670.0	722930.0	281300.0	1179900.0	1360200.0	2141700.0	1491600.0	550450.0	30585.0	322140.0	168680.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EMP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	460760.0	480950.0	453400.0	0.0	157600.0	0.0	0.0	207370.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH9A1	0.0	0.0	0.0	22675.0	208690.0	382180.0	257160.0	256890.0	188510.0	188580.0	119070.0	519620.0	2827700.0	8140500.0	30816000.0	39311000.0	17349000.0	10067000.0	8642900.0	5691600.0	4348000.0	4853100.0	6562200.0	12554000.0	22956000.0	29138000.0	11459000.0	8434400.0	6261000.0	2445600.0	533050.0	67661.0	0.0	25572.0	11283.0	0.0	0.0	122090.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12060.0	0.0	0.0
LARS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12885.0	0.0	0.0	0.0	4298.0	35800.0	33430.0	49972.0	93349.0	77835.0	0.0	0.0	24921.0	0.0	0.0	0.0	12124.0	0.0	0.0	15809.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6770.3	0.0	0.0	0.0	3681.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MVP	0.0	0.0	0.0	0.0	34614.0	0.0	58179.0	0.0	67863.0	69410.0	54759.0	31383.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	217310.0	1242400.0	1843800.0	3694100.0	1922700.0	1347400.0	412320.0	409690.0	289680.0	230620.0	186440.0	53558.0	42785.0	25877.0	0.0	0.0	0.0	0.0	33698.0	0.0	30611.0	13979.0	0.0	29232.0	35659.0	14723.0	49986.0	96194.0	71340.0	52504.0	28120.0	34813.0	101260.0	29397.0	13355.0	142640.0	148040.0	28205.0	0.0
A8K321	0.0	0.0	37640.0	36162.0	28929.0	0.0	33323.0	29014.0	42326.0	34247.0	0.0	79196.0	0.0	0.0	0.0	7625.8	0.0	0.0	0.0	99195.0	125820.0	85277.0	224300.0	1037900.0	1856100.0	1218000.0	838390.0	584650.0	581070.0	572150.0	232220.0	205170.0	165560.0	163390.0	123400.0	84917.0	57063.0	47231.0	27397.0	0.0	75738.0	42065.0	50533.0	45167.0	22618.0	45342.0	34076.0	8211.1	0.0	7570.1	24273.0	22142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H6PD	0.0	0.0	0.0	0.0	493.99	0.0	18578.0	99019.0	311570.0	465910.0	0.0	0.0	437650.0	495470.0	80289.0	84257.0	81688.0	58960.0	0.0	9171.3	23564.0	105880.0	2043900.0	9006900.0	6150300.0	6067600.0	6052200.0	4709600.0	3350200.0	1404300.0	1109700.0	79443.0	56507.0	82251.0	8843.1	0.0	16142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27390.0	102760.0	42593.0	0.0	0.0	0.0	0.0	0.0
STIM1	0.0	0.0	0.0	0.0	10828.0	0.0	23745.0	0.0	44359.0	7238.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3348.8	0.0	6587.7	69055.0	192260.0	446700.0	537220.0	395520.0	700790.0	688700.0	730770.0	469650.0	437040.0	221410.0	106130.0	91797.0	18305.0	12328.0	0.0	0.0	0.0	0.0	0.0	121830.0	135950.0	0.0	125080.0	0.0	0.0	15260.0	0.0	0.0	37983.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP2A2	44620.0	20957.0	34898.0	31323.0	21793.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18543.0	0.0	47430.0	363910.0	968160.0	1755500.0	4401900.0	6308500.0	8383200.0	8856500.0	9820300.0	7797200.0	5732300.0	6333100.0	5970200.0	5575400.0	4999200.0	3213400.0	4468000.0	3993500.0	5490900.0	4603400.0	3958800.0	4238600.0	5722300.0	3927500.0	4983300.0	4592400.0	4409300.0	3992900.0	3453600.0	1913400.0	1507300.0	2484200.0	2217700.0	2221800.0	1417300.0	1392500.0	1635200.0	1147400.0	755130.0	815750.0	547730.0	275190.0	0.0
ATP13A1	0.0	0.0	0.0	17034.0	0.0	0.0	0.0	35580.0	0.0	0.0	0.0	0.0	0.0	66090.0	0.0	30958.0	0.0	0.0	48140.0	34634.0	0.0	0.0	58128.0	30469.0	942980.0	1858900.0	1078600.0	636800.0	396030.0	408940.0	330040.0	196570.0	62056.0	55336.0	111350.0	36259.0	17910.0	103230.0	73904.0	0.0	0.0	12811.0	0.0	0.0	62883.0	6746.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IPO5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7472.6	1220.4	0.0	0.0	77768.0	0.0	49977.0	0.0	73592.0	76317.0	49545.0	46602.0	151520.0	140890.0	698430.0	2489700.0	5917600.0	10223000.0	13049000.0	9912900.0	5871200.0	6386000.0	4749600.0	3205700.0	2583100.0	1484900.0	1235800.0	815190.0	587190.0	300370.0	171200.0	216340.0	159250.0	121810.0	259950.0	97014.0	84474.0	64663.0	53520.0	72214.0	67019.0	42767.0	34779.0	81345.0	24129.0	48394.0	56704.0	6342.0	19799.0	16728.0	17919.0	3073.1	0.0
VASN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84778.0	147920.0	173170.0	161500.0	333530.0	340670.0	617470.0	477990.0	196610.0	0.0	0.0	276060.0	258220.0	241650.0	1072400.0	2123800.0	5457200.0	7239800.0	6366300.0	2224400.0	1663300.0	1795700.0	1259900.0	886440.0	555260.0	548340.0	509600.0	330060.0	168700.0	94232.0	150910.0	0.0	34604.0	11754.0	18045.0	16621.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28857.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B3KNP8	0.0	0.0	203970.0	747560.0	2784400.0	3070200.0	2163900.0	2046500.0	2948200.0	2507100.0	1757700.0	1235400.0	689780.0	1118500.0	1215200.0	1216900.0	1030700.0	1174600.0	4563700.0	11502000.0	22069000.0	38874000.0	44792000.0	51632000.0	52742000.0	74385000.0	46792000.0	47522000.0	61730000.0	39289000.0	31078000.0	15967000.0	8694900.0	6639200.0	3725500.0	3229100.0	2472700.0	1259000.0	639930.0	291580.0	24110.0	72769.0	73294.0	31072.0	78348.0	0.0	30386.0	0.0	0.0	0.0	0.0	0.0	76480.0	80449.0	0.0	0.0	0.0	19163.0	108270.0	0.0
LAMP2	0.0	23510.0	0.0	56685.0	0.0	0.0	236890.0	317080.0	434150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79994.0	731920.0	458980.0	742130.0	366310.0	2296900.0	8149100.0	19883000.0	18286000.0	15086000.0	13056000.0	13889000.0	22926000.0	13446000.0	4178700.0	953020.0	755910.0	755650.0	146600.0	246080.0	143850.0	92144.0	0.0	0.0	102400.0	14826.0	12399.0	126220.0	287760.0	23734.0	965580.0	351180.0	335010.0	244320.0	29576.0	144860.0	86021.0	152360.0	24609.0	22926.0	33791.0	36474.0	36374.0	0.0
VPS35L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34737.0	0.0	0.0	0.0	0.0	0.0	16952.0	60334.0	156950.0	87853.0	104920.0	171130.0	134240.0	259370.0	317690.0	308360.0	284920.0	334180.0	267150.0	78045.0	75401.0	31085.0	0.0	0.0	0.0	0.0	11238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10355.0	0.0	0.0	0.0	0.0	0.0
GRN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112180.0	0.0	59902.0	77052.0	88460.0	82851.0	415480.0	624550.0	522820.0	917500.0	744770.0	760460.0	1287600.0	1081600.0	1919900.0	1475800.0	1449500.0	193010.0	188460.0	64855.0	0.0	0.0	0.0	75205.0	58407.0	59688.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GNPDA2	30319.0	113560.0	0.0	134050.0	0.0	137710.0	93464.0	0.0	56622.0	184980.0	151080.0	0.0	56847.0	82960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	339340.0	635000.0	482630.0	58151.0	0.0	0.0	118380.0	0.0	0.0	0.0	0.0	0.0	0.0	96902.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79097.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66565.0	0.0	0.0
CRB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	298870.0	95315.0	83836.0	150450.0	90207.0	152900.0	15295.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	40923.0	0.0	0.0	0.0	0.0	0.0	0.0	55509.0	65419.0	24638.0	60203.0	0.0	0.0	0.0	35058.0	0.0	0.0	0.0	0.0	0.0	20497.0	0.0	0.0	147960.0	1265300.0	4116400.0	1482800.0	983530.0	783040.0	340610.0	275250.0	331270.0	21328.0	0.0	0.0	0.0	0.0	64734.0	55090.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	838780.0	0.0	0.0	0.0	0.0	0.0	309640.0	271180.0	0.0	0.0	0.0	0.0	0.0	0.0
PIGM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	710500.0	0.0	0.0	64748.0	0.0	0.0	0.0	0.0	61101.0	88744.0	41425.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTFP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	719920.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCBD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3834400.0	512480.0	0.0	0.0	0.0	0.0	0.0	0.0	698620.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPC152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174810.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPTLC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50699.0	832920.0	0.0	36336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39773.0	0.0	103850.0	0.0	0.0	0.0	62652.0	26577.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15747.0	31909.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARMCX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7103.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
